nx	ny	datetime	s_wht	meanwdir	peak_fr	mean_fr	ustar	wind_dir	cdg	wind_speed	depth	maxwh	maxwp	swe_h	meansdir	meansfr	wsea_h	wsead	wsea_fr	msp1	msp2	mwseap1	mwseap2
486	718	2005-01-15 10:00:00	5.29	209.271	0.109	0.109	1.048	169.527	0.003	18.539	202	10.862	8.031	2.83	260.742	0.077	4.476	192.012	0.131	12.277	11.757	6.872	6.267
486	718	2005-01-15 11:00:00	5.49	207.804	0.108	0.108	1.129	171.399	0.003	20.126	202	11.364	8.114	2.62	264.817	0.073	4.828	193.878	0.126	12.886	12.336	7.138	6.507
486	718	2005-01-15 12:00:00	5.79	205.802	0.107	0.108	1.193	171.399	0.004	20.126	202	12.036	8.172	2.62	263.92	0.073	5.157	193.243	0.123	13.051	12.481	7.28	6.638
486	718	2005-01-15 13:00:00	6.03	204.391	0.106	0.107	1.187	171.399	0.003	20.126	202	12.554	8.308	2.64	263.026	0.072	5.422	192.689	0.121	13.214	12.644	7.477	6.839
486	718	2005-01-15 14:00:00	6.27	203.698	0.104	0.106	1.242	175.102	0.003	21.197	202	12.994	8.454	2.58	264.078	0.071	5.718	193.334	0.117	13.556	12.986	7.696	7.048
486	718	2005-01-15 15:00:00	6.55	202.927	0.101	0.105	1.276	175.102	0.004	21.197	202	13.549	8.561	2.59	263.719	0.07	6.014	193.344	0.115	13.651	13.026	7.851	7.188
486	718	2005-01-15 16:00:00	6.71	202.156	0.099	0.104	1.284	175.102	0.004	21.197	202	14.161	8.648	2.6	263.371	0.07	6.19	192.968	0.113	13.684	12.999	7.97	7.291
486	718	2005-01-15 17:00:00	6.77	202.586	0.098	0.102	1.164	182.634	0.003	19.801	202	14.257	8.773	2.54	263.675	0.069	6.272	194.018	0.111	14.031	13.55	8.112	7.419
486	718	2005-01-15 18:00:00	6.71	203.547	0.097	0.101	1.102	182.634	0.003	19.801	202	13.927	8.919	2.6	262.909	0.07	6.186	194.472	0.11	13.846	13.381	8.244	7.567
486	718	2005-01-15 19:00:00	6.65	203.981	0.097	0.101	1.079	182.634	0.003	19.801	202	13.796	8.962	2.64	262.463	0.07	6.102	194.41	0.11	13.747	13.288	8.267	7.591
486	718	2005-01-15 20:00:00	6.3	206.03	0.097	0.1	0.782	188.685	0.002	15.761	202	12.933	9.009	2.84	258.543	0.072	5.627	194.219	0.111	13.381	12.91	8.154	7.47
486	718	2005-01-15 21:00:00	5.83	209.636	0.098	0.099	0.732	188.685	0.002	15.761	202	11.881	9.062	2.87	258.551	0.073	5.073	195.484	0.112	13.238	12.768	8.06	7.38
486	718	2005-01-15 22:00:00	5.55	212.351	0.098	0.099	0.713	188.685	0.002	15.761	202	11.261	9.034	2.98	257.09	0.074	4.682	195.455	0.115	12.928	12.463	7.871	7.206
486	718	2005-01-15 23:00:00	5.2	216.173	0.099	0.098	0.373	220.845	0.001	9.954	202	10.466	9.119	4.87	216.884	0.092	1.815	211.626	0.179	10.003	9.434	5.108	4.743
486	718	2005-01-16 00:00:00	4.8	221.863	0.1	0.097	0.367	220.845	0.001	9.954	202	9.692	9.313	4.52	222.496	0.091	1.633	217.57	0.177	10.176	9.641	5.184	4.812
486	718	2005-01-16 01:00:00	4.57	226.98	0.072	0.095	0.365	220.845	0.001	9.954	202	8.827	9.432	4.31	227.977	0.09	1.532	219.902	0.179	10.33	9.85	5.107	4.74
486	718	2005-01-16 02:00:00	4.45	231.891	0.073	0.094	0.249	211.23	0.001	7.368	202	8.622	9.605	4.4	232.411	0.093	0.702	213.218	0.247	9.847	9.3	3.748	3.513
486	718	2005-01-16 03:00:00	4.41	236.452	0.073	0.093	0.247	211.23	0.001	7.368	202	8.55	9.827	4.37	236.92	0.091	0.594	213.23	0.249	9.998	9.464	3.778	3.584
486	718	2005-01-16 04:00:00	4.38	239.968	0.073	0.091	0.247	211.23	0.001	7.368	202	8.502	9.999	4.34	240.433	0.09	0.546	212.752	0.246	10.143	9.625	3.835	3.659
486	718	2005-01-16 05:00:00	4.31	242.111	0.073	0.091	0.244	206.32	0.001	7.308	202	8.378	10.107	4.28	242.582	0.09	0.477	205.486	0.255	10.217	9.706	3.723	3.568
486	718	2005-01-16 06:00:00	4.2	243.132	0.073	0.09	0.244	206.32	0.001	7.308	202	8.157	10.159	4.17	243.606	0.09	0.459	205.194	0.255	10.268	9.765	3.725	3.571
486	718	2005-01-16 07:00:00	4.05	243.386	0.073	0.09	0.244	206.32	0.001	7.308	202	7.862	10.167	4.03	243.88	0.089	0.452	205.378	0.257	10.284	9.781	3.692	3.528
486	718	2005-01-16 08:00:00	3.9	242.911	0.073	0.09	0.33	212.292	0.001	9.322	202	7.552	10.05	3.79	244.81	0.088	0.91	211.39	0.196	10.584	10.133	4.699	4.374
486	718	2005-01-16 09:00:00	3.75	241.777	0.073	0.091	0.334	212.292	0.001	9.322	202	7.263	9.832	3.61	244.404	0.088	1.027	211.272	0.196	10.586	10.135	4.631	4.269
486	718	2005-01-16 10:00:00	3.63	240.199	0.073	0.093	0.338	212.292	0.001	9.322	202	7.014	9.576	3.46	243.322	0.088	1.105	211.87	0.199	10.523	10.065	4.526	4.163
486	718	2005-01-16 11:00:00	3.56	238.446	0.073	0.095	0.425	228.853	0.001	11.155	202	6.88	9.21	3.17	242.194	0.086	1.622	225.813	0.165	10.884	10.433	5.393	4.913
486	718	2005-01-16 12:00:00	3.55	237.124	0.073	0.098	0.432	228.853	0.002	11.155	202	6.855	8.788	3.04	240.039	0.086	1.833	230.184	0.165	10.824	10.362	5.432	4.957
486	718	2005-01-16 13:00:00	3.55	236.461	0.073	0.102	0.435	228.853	0.002	11.155	202	6.841	8.475	2.94	239.144	0.087	1.988	231.457	0.163	10.681	10.193	5.517	5.046
486	718	2005-01-16 14:00:00	3.57	234.615	0.073	0.105	0.526	206.663	0.002	13.036	202	6.887	8.191	2.48	262.579	0.084	2.566	208.761	0.138	10.627	9.766	6.471	5.865
486	718	2005-01-16 15:00:00	3.62	231.917	0.073	0.109	0.535	206.663	0.002	13.036	202	6.979	7.948	2.4	263.834	0.086	2.71	207.538	0.139	10.485	9.678	6.428	5.839
486	718	2005-01-16 16:00:00	3.67	230.712	0.111	0.111	0.538	206.663	0.002	13.036	202	7.452	7.832	2.4	264.662	0.088	2.775	206.168	0.139	10.321	9.632	6.417	5.841
486	718	2005-01-16 17:00:00	3.79	228.823	0.112	0.114	0.651	198.928	0.002	15.075	202	7.701	7.745	2.38	268.883	0.09	2.951	202.36	0.137	10.108	9.49	6.511	5.92
486	718	2005-01-16 18:00:00	3.97	225.539	0.114	0.116	0.67	198.928	0.002	15.075	202	8.103	7.661	2.36	269.599	0.09	3.195	201.608	0.137	10.239	9.71	6.544	5.969
486	718	2005-01-16 19:00:00	4.09	222.887	0.115	0.117	0.675	198.928	0.002	15.075	202	8.412	7.64	2.35	269.162	0.091	3.351	200.659	0.137	10.274	9.807	6.607	6.044
486	718	2005-01-16 20:00:00	4.28	219.26	0.116	0.118	0.835	191.762	0.002	17.661	202	8.843	7.607	2.34	268.593	0.091	3.588	199.064	0.135	10.26	9.775	6.685	6.126
486	718	2005-01-16 21:00:00	4.59	215.216	0.116	0.119	0.879	191.762	0.002	17.661	202	9.604	7.609	2.27	268.741	0.09	3.991	198.853	0.133	10.418	9.968	6.842	6.284
486	718	2005-01-16 22:00:00	4.84	213.356	0.115	0.118	0.886	191.762	0.003	17.661	202	10.125	7.715	2.28	268.036	0.09	4.271	198.797	0.13	10.583	10.171	7.015	6.455
486	718	2005-01-16 23:00:00	5.1	212.421	0.113	0.117	0.995	193.108	0.003	19.313	202	10.634	7.821	2.17	269.334	0.089	4.616	200.807	0.126	10.776	10.411	7.234	6.651
486	718	2005-01-17 00:00:00	5.42	212.04	0.108	0.115	1.038	193.108	0.003	19.313	202	11.221	7.931	2.14	269.108	0.087	4.983	202.281	0.123	10.977	10.615	7.401	6.795
486	718	2005-01-17 01:00:00	5.7	213.166	0.106	0.113	1.033	193.108	0.003	19.313	202	11.837	8.128	2.23	268.804	0.086	5.25	203.756	0.119	11.187	10.823	7.607	6.992
486	718	2005-01-17 02:00:00	5.78	217.839	0.104	0.108	0.768	206.324	0.002	15.921	202	11.88	8.446	2.52	266.139	0.084	5.199	207.679	0.116	11.301	10.782	7.826	7.196
486	718	2005-01-17 03:00:00	5.77	224.439	0.09	0.104	0.718	206.324	0.002	15.921	202	11.569	8.833	3.01	265.035	0.082	4.925	209.794	0.115	11.838	11.467	7.909	7.284
486	718	2005-01-17 04:00:00	5.82	228.429	0.089	0.101	0.701	206.324	0.002	15.921	202	11.67	9.079	3.27	265.342	0.08	4.811	211.324	0.114	12.043	11.718	7.988	7.356
486	718	2005-01-17 05:00:00	5.75	231.059	0.089	0.099	0.627	214.843	0.002	14.755	202	11.519	9.212	3.44	261.497	0.081	4.615	214.825	0.114	11.92	11.525	8.009	7.371
486	718	2005-01-17 06:00:00	5.6	233.047	0.088	0.099	0.62	214.843	0.002	14.755	202	11.185	9.265	3.63	259.779	0.082	4.268	213.772	0.116	11.876	11.582	7.814	7.191
486	718	2005-01-17 07:00:00	5.45	233.981	0.088	0.099	0.618	214.843	0.002	14.755	202	10.86	9.223	3.54	259.816	0.082	4.142	214.869	0.117	11.843	11.578	7.757	7.132
486	718	2005-01-17 08:00:00	5.32	234.051	0.088	0.1	0.61	209.745	0.002	14.593	202	10.592	9.149	3.47	260.287	0.083	4.033	213.96	0.118	11.717	11.411	7.684	7.063
486	718	2005-01-17 09:00:00	5.22	233.556	0.089	0.101	0.611	209.745	0.002	14.593	202	10.344	9.069	3.36	260.47	0.083	3.988	213.901	0.118	11.617	11.293	7.659	7.033
486	718	2005-01-17 10:00:00	5.12	233.106	0.089	0.101	0.612	209.745	0.002	14.593	202	10.151	8.991	3.26	260.904	0.084	3.952	213.81	0.119	11.539	11.201	7.63	7
486	718	2005-01-17 11:00:00	5.11	231.93	0.09	0.102	0.707	200.107	0.002	16.261	202	10.132	8.885	3.14	263.658	0.084	4.028	212.055	0.118	11.379	10.989	7.652	7
486	718	2005-01-17 12:00:00	5.18	230.783	0.094	0.103	0.72	200.107	0.002	16.261	202	10.38	8.821	3.14	264.811	0.083	4.127	210.701	0.119	11.486	11.092	7.593	6.943
486	718	2005-01-17 13:00:00	5.32	231.356	0.096	0.101	0.726	200.107	0.002	16.261	202	10.701	8.907	3.25	266.463	0.081	4.21	210.025	0.119	11.768	11.351	7.589	6.943
486	718	2005-01-17 14:00:00	5.46	234.6	0.096	0.098	0.624	208.916	0.002	14.497	202	10.974	9.167	3.53	266.949	0.078	4.158	211.078	0.119	12.217	11.79	7.57	6.939
486	718	2005-01-17 15:00:00	5.58	238.954	0.096	0.094	0.613	208.916	0.002	14.497	202	11.217	9.502	3.82	268.743	0.076	4.063	212.036	0.119	12.565	12.146	7.607	6.981
486	718	2005-01-17 16:00:00	5.7	242.152	0.068	0.092	0.61	208.916	0.002	14.497	202	10.886	9.757	4.12	269.443	0.076	3.935	211.082	0.12	12.675	12.279	7.546	6.923
486	718	2005-01-17 17:00:00	5.81	243.661	0.072	0.091	0.656	204.475	0.002	15.327	202	11.193	9.869	4.17	272.208	0.075	4.048	211.757	0.118	12.855	12.436	7.676	7.031
486	718	2005-01-17 18:00:00	5.94	244.1	0.073	0.09	0.662	204.475	0.002	15.327	202	11.506	9.921	4.29	272.492	0.074	4.102	211.219	0.118	12.971	12.572	7.646	7.004
486	718	2005-01-17 19:00:00	6.07	244.584	0.073	0.089	0.665	204.475	0.002	15.327	202	11.802	10.006	4.42	272.706	0.073	4.161	210.921	0.118	13.113	12.731	7.652	7.011
486	718	2005-01-17 20:00:00	6.12	247.012	0.072	0.088	0.509	234.205	0.002	12.686	202	11.904	10.233	5.19	256.268	0.078	3.241	225.88	0.13	12.121	11.55	6.982	6.406
486	718	2005-01-17 21:00:00	6.1	250.602	0.072	0.086	0.503	234.205	0.002	12.686	202	11.856	10.535	5.24	259.048	0.076	3.114	228.656	0.129	12.431	11.945	7.023	6.457
486	718	2005-01-17 22:00:00	6.11	253.424	0.071	0.084	0.5	234.205	0.002	12.686	202	12.012	10.748	5.3	261.387	0.075	3.03	230.532	0.129	12.671	12.245	7.009	6.448
486	718	2005-01-17 23:00:00	6.08	255.864	0.071	0.083	0.403	226.172	0.001	10.715	202	11.953	10.985	5.73	259.884	0.078	2.052	225.256	0.158	12.175	11.733	5.76	5.33
486	718	2005-01-18 00:00:00	6.04	257.795	0.071	0.081	0.401	226.172	0.001	10.715	202	11.878	11.219	5.72	261.594	0.077	1.941	225.096	0.158	12.346	11.91	5.759	5.332
486	718	2005-01-18 01:00:00	6.03	259.118	0.071	0.08	0.4	226.172	0.001	10.715	202	11.861	11.382	5.73	262.77	0.076	1.879	225.196	0.159	12.485	12.061	5.737	5.31
486	718	2005-01-18 02:00:00	6.05	259.806	0.071	0.08	0.43	207.759	0.001	11.38	202	11.911	11.483	5.73	264.806	0.075	1.937	212.307	0.155	12.635	12.192	5.877	5.435
486	718	2005-01-18 03:00:00	6.1	260.106	0.071	0.079	0.432	207.759	0.001	11.38	202	12.009	11.557	5.78	265.24	0.075	1.952	210.844	0.156	12.752	12.328	5.836	5.391
486	718	2005-01-18 04:00:00	6.15	260.364	0.071	0.078	0.433	207.759	0.001	11.38	202	12.116	11.638	5.83	265.549	0.074	1.964	209.939	0.156	12.868	12.46	5.807	5.36
486	718	2005-01-18 05:00:00	6.2	260.394	0.071	0.078	0.466	188.458	0.001	12.102	202	12.227	11.712	5.82	267.258	0.074	2.131	200.966	0.142	12.947	12.444	6.32	5.779
486	718	2005-01-18 06:00:00	6.25	260.214	0.07	0.078	0.469	188.458	0.002	12.102	202	12.334	11.766	5.86	267.364	0.073	2.176	199.116	0.143	13.083	12.614	6.283	5.736
486	718	2005-01-18 07:00:00	6.31	259.945	0.07	0.077	0.471	188.458	0.002	12.102	202	12.446	11.815	5.9	267.362	0.073	2.226	198	0.143	13.205	12.765	6.285	5.738
486	718	2005-01-18 08:00:00	6.39	259.413	0.07	0.077	0.508	183.847	0.002	12.819	202	12.598	11.831	5.88	268.807	0.072	2.497	196.433	0.133	13.415	12.984	6.686	6.076
486	718	2005-01-18 09:00:00	6.5	258.655	0.07	0.077	0.512	183.847	0.002	12.819	202	12.808	11.822	5.95	268.662	0.071	2.609	195.513	0.133	13.52	13.111	6.699	6.097
486	718	2005-01-18 10:00:00	6.62	258.214	0.069	0.077	0.513	183.847	0.002	12.819	202	13.04	11.864	6.05	268.515	0.071	2.693	194.784	0.133	13.63	13.244	6.726	6.132
486	718	2005-01-18 11:00:00	6.76	258.387	0.068	0.076	0.496	175.918	0.002	12.502	202	13.311	11.995	6.26	267.349	0.071	2.553	191.499	0.136	13.569	13.145	6.587	6.008
486	718	2005-01-18 12:00:00	6.92	258.934	0.068	0.075	0.494	175.918	0.002	12.502	202	13.639	12.186	6.44	267.313	0.07	2.535	190.929	0.136	13.706	13.32	6.618	6.044
486	718	2005-01-18 13:00:00	7.11	259.484	0.068	0.075	0.492	175.918	0.002	12.502	202	14.033	12.376	6.65	267.316	0.07	2.526	190.721	0.135	13.839	13.491	6.664	6.095
486	718	2005-01-18 14:00:00	7.29	260.175	0.068	0.074	0.461	174.753	0.001	11.92	202	14.421	12.582	6.94	265.957	0.07	2.235	188.692	0.143	13.781	13.433	6.307	5.792
486	718	2005-01-18 15:00:00	7.45	261.045	0.068	0.073	0.458	174.753	0.001	11.92	202	14.751	12.798	7.12	266.274	0.07	2.175	188.236	0.142	13.903	13.58	6.37	5.857
486	718	2005-01-18 16:00:00	7.57	261.859	0.069	0.072	0.456	174.753	0.001	11.92	202	15.018	12.982	7.27	266.665	0.069	2.125	188.032	0.142	14.029	13.737	6.394	5.886
486	718	2005-01-18 17:00:00	7.65	262.623	0.069	0.072	0.426	176.859	0.001	11.317	202	15.208	13.147	7.44	265.92	0.07	1.789	186.473	0.155	13.977	13.681	5.875	5.434
486	718	2005-01-18 18:00:00	7.7	263.272	0.069	0.071	0.425	176.859	0.001	11.317	202	15.323	13.286	7.5	266.33	0.069	1.737	186.503	0.155	14.073	13.799	5.895	5.459
486	718	2005-01-18 19:00:00	7.72	263.726	0.069	0.071	0.424	176.859	0.001	11.317	202	15.366	13.381	7.53	266.652	0.069	1.706	186.452	0.155	14.146	13.893	5.904	5.47
486	718	2005-01-18 20:00:00	7.71	264.22	0.069	0.071	0.368	163.938	0.001	10.156	202	15.327	13.499	7.61	265.669	0.07	1.193	178.591	0.18	13.929	13.583	5.105	4.764
486	718	2005-01-18 21:00:00	7.67	264.733	0.069	0.07	0.367	163.938	0.001	10.156	202	15.242	13.626	7.59	265.985	0.069	1.105	178.028	0.179	14	13.681	5.134	4.793
486	718	2005-01-18 22:00:00	7.62	265.097	0.069	0.07	0.366	163.938	0.001	10.156	202	15.143	13.718	7.55	266.214	0.069	1.038	178.044	0.179	14.054	13.755	5.144	4.808
486	718	2005-01-18 23:00:00	7.55	265.512	0.069	0.07	0.137	132.939	0.001	4.521	202	15.007	13.853	7.55	265.516	0.07	0.071	144.196	0.456	13.786	13.276	2.036	1.906
486	718	2005-01-19 00:00:00	7.47	265.889	0.069	0.069	0.137	132.939	0.001	4.521	202	14.855	13.969	7.47	265.89	0.069	0.045	136.614	0.561	13.913	13.494	1.625	1.514
486	718	2005-01-19 01:00:00	7.39	266.154	0.069	0.069	0.137	132.939	0.001	4.521	202	14.687	14.035	7.39	266.154	0.069	0.042	133.12	0.605	13.986	13.61	1.534	1.44
486	718	2005-01-19 02:00:00	7.3	266.358	0.069	0.069	0.173	46.616	0.001	5.518	202	14.489	14.075	7.3	266.358	0.069	0.043	46.542	0.609	14.029	13.677	1.529	1.438
486	718	2005-01-19 03:00:00	7.19	266.529	0.07	0.069	0.173	46.616	0.001	5.518	202	14.27	14.098	7.19	266.529	0.069	0.043	46.542	0.609	14.053	13.715	1.529	1.438
486	718	2005-01-19 04:00:00	7.07	266.695	0.07	0.069	0.173	46.616	0.001	5.518	202	14.04	14.108	7.07	266.694	0.069	0.043	46.542	0.609	14.065	13.737	1.529	1.438
486	718	2005-01-19 05:00:00	6.95	266.86	0.07	0.069	0.118	33.49	0.001	3.969	202	13.794	14.116	6.95	266.859	0.069	0.039	33.143	0.618	14.073	13.749	1.511	1.422
486	718	2005-01-19 06:00:00	6.83	267.015	0.07	0.069	0.118	33.49	0.001	3.969	202	13.543	14.123	6.83	267.014	0.069	0.039	33.143	0.618	14.081	13.764	1.511	1.422
486	718	2005-01-19 07:00:00	6.7	267.147	0.07	0.069	0.118	33.49	0.001	3.969	202	13.283	14.128	6.7	267.147	0.069	0.039	33.143	0.618	14.087	13.775	1.511	1.422
486	718	2005-01-19 08:00:00	6.57	267.239	0.07	0.069	0.058	339.631	0.001	2.155	202	13.012	14.126	6.57	267.239	0.069	0	339.631	1	14.082	13.755	0	0
486	718	2005-01-19 09:00:00	6.43	267.271	0.071	0.069	0.058	339.631	0.001	2.155	202	12.72	14.114	6.43	267.271	0.069	0	339.631	1	14.07	13.747	0	0
486	718	2005-01-19 10:00:00	6.27	267.244	0.071	0.069	0.058	339.631	0.001	2.155	202	12.401	14.093	6.27	267.244	0.069	0	339.631	1	14.048	13.727	0	0
486	718	2005-01-19 11:00:00	6.1	267.207	0.071	0.069	0.11	231.628	0.001	3.737	202	12.053	14.066	6.1	267.208	0.069	0.037	229.938	0.622	14.025	13.72	1.502	1.414
486	718	2005-01-19 12:00:00	5.91	267.245	0.071	0.07	0.11	231.628	0.001	3.737	202	11.678	14.044	5.91	267.245	0.07	0.037	229.938	0.622	14.004	13.702	1.502	1.414
486	718	2005-01-19 13:00:00	5.72	267.41	0.071	0.07	0.11	231.628	0.001	3.737	202	11.285	14.037	5.72	267.41	0.07	0.037	229.938	0.622	13.997	13.693	1.502	1.414
486	718	2005-01-19 14:00:00	5.53	267.692	0.071	0.07	0.346	272.272	0.001	9.838	202	10.885	14.044	5.52	267.709	0.07	0.169	248.765	0.188	14.026	13.744	5.163	5.081
486	718	2005-01-19 15:00:00	5.34	268.042	0.071	0.07	0.346	272.272	0.001	9.838	202	10.499	14.062	5.34	268.063	0.069	0.195	251.346	0.19	14.053	13.771	5.076	4.964
486	718	2005-01-19 16:00:00	5.19	268.414	0.071	0.069	0.346	272.272	0.001	9.838	202	10.18	14.087	5.18	268.441	0.069	0.238	255.347	0.194	14.097	13.82	4.926	4.745
486	718	2005-01-19 17:00:00	5.09	268.776	0.07	0.069	0.204	248.417	0.001	6.334	202	9.967	14.106	5.09	268.791	0.069	0.138	246.308	0.289	14.086	13.775	3.135	2.852
486	718	2005-01-19 18:00:00	5.04	269.105	0.07	0.069	0.205	248.417	0.001	6.334	202	9.861	14.091	5.04	269.127	0.069	0.161	246.582	0.298	14.081	13.758	3.09	2.864
486	718	2005-01-19 19:00:00	5.03	269.394	0.07	0.07	0.205	248.417	0.001	6.334	202	9.843	13.999	5.03	269.428	0.069	0.198	246.654	0.313	14.005	13.647	2.979	2.814
486	718	2005-01-19 20:00:00	5.06	269.549	0.07	0.07	0.391	186.883	0.001	10.848	202	9.888	13.806	5.02	270.201	0.069	0.578	204.838	0.173	14.009	13.652	5.141	4.613
486	718	2005-01-19 21:00:00	5.11	269.479	0.07	0.071	0.393	186.883	0.001	10.848	202	9.988	13.477	5.06	270.361	0.07	0.672	203.269	0.184	13.76	13.301	4.837	4.379
486	718	2005-01-19 22:00:00	5.16	268.981	0.07	0.072	0.402	186.883	0.001	10.848	202	10.1	12.972	5.08	270.628	0.071	0.915	201.259	0.199	13.569	13.048	4.424	4.005
486	718	2005-01-19 23:00:00	5.21	267.724	0.07	0.074	0.584	159.878	0.002	14.069	202	10.197	12.34	5.07	270.671	0.071	1.194	192.303	0.209	13.352	12.649	4.207	3.801
486	718	2005-01-20 00:00:00	5.27	265.22	0.07	0.076	0.677	159.878	0.002	14.069	202	10.335	11.526	5	270.869	0.071	1.649	187.277	0.204	13.34	12.624	4.324	3.915
486	718	2005-01-20 01:00:00	5.36	261.239	0.07	0.079	0.731	159.878	0.003	14.069	202	10.678	10.713	4.92	270.616	0.072	2.113	184.715	0.193	13.268	12.536	4.62	4.197
486	718	2005-01-20 02:00:00	5.42	256.337	0.07	0.083	0.8	159.435	0.003	15.572	202	10.823	10.139	4.8	270.081	0.072	2.526	185.458	0.178	13.201	12.501	5.021	4.568
486	718	2005-01-20 03:00:00	5.45	251.584	0.071	0.085	0.847	159.435	0.003	15.572	202	10.893	9.785	4.65	269.505	0.072	2.837	186.097	0.167	13.211	12.563	5.34	4.86
486	718	2005-01-20 04:00:00	5.44	249.114	0.071	0.086	0.851	159.435	0.003	15.572	202	10.9	9.69	4.56	269.15	0.072	2.961	185.392	0.163	13.3	12.704	5.481	4.975
486	718	2005-01-20 05:00:00	5.34	251.575	0.071	0.084	0.232	242.612	0.001	6.848	202	10.715	10.114	5.3	251.974	0.084	0.611	224.563	0.292	10.07	8.673	3.108	2.875
486	718	2005-01-20 06:00:00	5.16	256.993	0.072	0.081	0.228	242.612	0.001	6.848	202	10.375	10.997	5.13	257.296	0.08	0.541	230.829	0.279	11.014	9.812	3.298	3.078
486	718	2005-01-20 07:00:00	5.06	259.92	0.072	0.079	0.227	242.612	0.001	6.848	202	10.205	11.525	5.03	260.147	0.079	0.499	237.278	0.268	11.6	10.689	3.487	3.297
486	718	2005-01-20 08:00:00	4.95	261.536	0.073	0.078	0.13	250.685	0.001	4.323	202	10.015	11.763	4.95	261.541	0.078	0.109	250.852	0.437	11.649	10.755	2.172	2.067
486	718	2005-01-20 09:00:00	4.83	262.749	0.073	0.078	0.13	250.685	0.001	4.323	202	10.184	11.924	4.83	262.751	0.078	0.079	251.434	0.444	11.829	11.033	2.108	1.981
486	718	2005-01-20 10:00:00	4.74	263.294	0.073	0.078	0.13	250.685	0.001	4.323	202	9.989	11.975	4.74	263.295	0.078	0.061	251.169	0.472	11.891	11.191	1.934	1.793
486	718	2005-01-20 11:00:00	4.67	263.34	0.073	0.079	0.105	340.808	0.001	3.589	202	9.843	11.937	4.67	263.34	0.079	0.036	338.139	0.631	11.858	11.226	1.482	1.397
486	718	2005-01-20 12:00:00	4.64	263.014	0.073	0.079	0.105	340.808	0.001	3.589	202	9.763	11.93	4.64	263.013	0.079	0.036	338.139	0.631	11.858	11.273	1.482	1.397
486	718	2005-01-20 13:00:00	4.66	262.445	0.073	0.079	0.105	340.808	0.001	3.589	202	9.807	12.015	4.66	262.444	0.079	0.036	338.139	0.631	11.944	11.369	1.482	1.397
486	718	2005-01-20 14:00:00	4.65	262.292	0.073	0.078	0.493	2.139	0.001	13.129	202	9.788	12.034	4.63	261.801	0.078	0.44	353.236	0.151	12.06	11.474	5.978	5.569
486	718	2005-01-20 15:00:00	4.66	264.083	0.073	0.08	0.529	2.139	0.002	13.129	202	9.399	11.413	4.55	261.594	0.077	0.985	4.19	0.205	12.13	11.565	4.076	3.629
486	718	2005-01-20 16:00:00	4.81	269.245	0.073	0.083	0.598	2.139	0.002	13.129	202	9.678	10.411	4.5	261.649	0.077	1.685	359.11	0.199	12.239	11.692	4.437	4.038
486	718	2005-01-20 17:00:00	4.99	273.673	0.073	0.085	0.552	344.521	0.002	12.14	202	9.842	10.052	4.52	262.255	0.076	2.11	348.408	0.18	12.303	11.602	4.948	4.523
486	718	2005-01-20 18:00:00	5.09	276.02	0.073	0.085	0.529	344.521	0.002	12.14	202	10.037	10.097	4.59	264.305	0.076	2.215	343.366	0.174	12.372	11.727	5.166	4.737
486	718	2005-01-20 19:00:00	5.19	278.228	0.072	0.085	0.511	344.521	0.002	12.14	202	10.21	10.107	4.65	266.56	0.076	2.319	338.209	0.167	12.359	11.735	5.393	4.956
486	718	2005-01-20 20:00:00	5.36	280.124	0.072	0.086	0.528	324.201	0.002	12.736	202	10.527	10.079	4.58	267.013	0.075	2.774	320.384	0.146	12.576	11.865	6.152	5.637
486	718	2005-01-20 21:00:00	5.43	281.069	0.071	0.085	0.528	324.201	0.002	12.736	202	10.658	10.174	4.59	267.791	0.074	2.896	318.096	0.142	12.836	12.209	6.32	5.786
486	718	2005-01-20 22:00:00	5.42	281.11	0.071	0.084	0.527	324.201	0.002	12.736	202	10.615	10.362	4.6	268.143	0.072	2.864	318.186	0.142	13.142	12.568	6.334	5.789
486	718	2005-01-20 23:00:00	5.36	279.956	0.071	0.082	0.392	311.526	0.001	10.151	202	10.495	10.675	4.98	274.585	0.076	1.99	315.234	0.171	12.298	11.605	5.307	4.878
486	718	2005-01-21 00:00:00	5.3	278.363	0.071	0.08	0.383	311.526	0.001	10.151	202	10.357	11.049	4.97	273.997	0.075	1.816	312.905	0.172	12.526	11.863	5.28	4.857
486	718	2005-01-21 01:00:00	5.26	277.304	0.07	0.079	0.38	311.526	0.001	10.151	202	10.277	11.307	4.97	273.436	0.074	1.714	311.879	0.173	12.718	12.097	5.246	4.825
486	718	2005-01-21 02:00:00	5.21	276.268	0.07	0.078	0.078	279.733	0.001	2.78	202	10.174	11.634	5.21	276.268	0.078	0	279.733	1	11.419	10.196	0	0
486	718	2005-01-21 03:00:00	5.16	275.295	0.07	0.076	0.078	279.733	0.001	2.78	202	10.068	11.974	5.16	275.295	0.076	0	279.733	1	11.811	10.794	0	0
486	718	2005-01-21 04:00:00	5.14	274.655	0.07	0.076	0.078	279.733	0.001	2.78	202	10.021	12.134	5.14	274.655	0.076	0	279.733	1	11.988	11.052	0	0
486	718	2005-01-21 05:00:00	5.12	274.244	0.07	0.076	0.203	328.082	0.001	6.279	202	10.001	12.198	5.11	274.089	0.076	0.302	325.004	0.297	12.172	11.376	3.237	3.136
